This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
373559.6	3768898	1
367283.5	3763535	1
365158.3	3763481	1
367917.8	3756755	1
367806.2	3765880	1
367986.4	3771577	1
363894.6	3767217	1
371748.7	3762592	1
366390.4	3766818	1
367127.0	3765436	1
379046.5	3762496	1
359603.9	3770708	1
376853.9	3763217	1
370913.4	3758926	1
376090.5	3764400	1
357284.3	3768656	1
366999.8	3767787	1
354153.1	3767987	1
366694.7	3769840	1
368335.2	3766299	1
369336.8	3758741	1
370314.8	3766805	1
373288.6	3769301	1
377897.3	3765132	1
367265.5	3769409	1
368279.1	3765675	1
367290.6	3756511	1
373621.2	3767523	1
371430.0	3765820	1
369006.8	3765968	1
371983.6	3761040	1
366848.9	3757365	1
361223.8	3770193	1
362756.0	3770953	1
368677.8	3773270	1
362090.7	3766785	1
371552.3	3773267	1
367926.1	3762779	1
376210.4	3761299	1
369659.5	3761087	1
355055.1	3768203	1
365197.3	3767505	1
365425.1	3760054	1
370971.0	3762300	1
369859.0	3771359	1
375627.8	3763079	1
361993.1	3767036	1
358610.0	3768743	1
370732.4	3773775	1
374035.2	3766394	1
364447.9	3770137	1
367620.0	3759557	1
369893.0	3767134	1
375800.1	3767952	1
367079.0	3763062	1
374813.2	3764137	1
366160.6	3761146	1
366546.7	3759718	1
374838.0	3761537	1
364363.6	3771762	1
372884.5	3771455	1
358124.2	3770198	1
369035.7	3758619	1
367830.6	3760655	1
353753.7	3768040	1
357953.4	3768050	1
358381.2	3768346	1
372934.1	3763680	1
371131.1	3765922	1
369813.2	3769210	1
369179.6	3765741	1
367419.1	3767208	1
368895.9	3767419	1
369621.6	3762338	1
359633.4	3768584	1
371194.4	3769871	1
372572.3	3762459	1
375072.1	3762485	1
367838.5	3761480	1
361701.3	3770463	1
364332.4	3765963	1
370275.1	3762706	1
371271.1	3772620	1
365745.3	3764725	1
370375.2	3770454	1
374195.7	3762318	1
367531.2	3758133	1
374808.6	3766237	1
366771.3	3762265	1
365931.0	3760674	1
365312.2	3771628	1
374220.9	3767492	1
366581.9	3758193	1
359868.1	3767006	1
370426.5	3762855	1
365053.1	3760357	1
